Node Number	Maximum Principal Stress (MPa)
3848	22.317
3849	22.514
3850	22.316
3851	22.515
3852	22.321
3853	22.515
3854	22.322
3855	22.517
3856	22.334
3857	22.518
3858	22.323
3859	22.519
3860	22.323
3861	22.52
3862	22.324
3863	22.522
3864	22.33
3865	22.523
3866	22.326
3867	22.524
3868	22.334
3869	22.524
3870	22.328
3871	22.525
3872	22.336
3873	22.525
3874	22.331
3875	22.525
3876	22.338
3877	22.525
3878	22.331
3879	22.524
3880	22.339
3881	22.523
3882	22.328
3883	22.522
3884	22.334
3885	22.521
3886	22.329
3887	22.52
3888	22.332
3889	22.518
3890	22.326
3891	22.517
3892	22.332
3893	22.515
3894	22.322
3895	22.513
3896	22.324
3897	22.511
3898	22.323
3899	22.509
3900	22.326
3901	22.507
3902	22.315
3903	22.504
3904	22.318
3905	22.502
3906	22.313
3907	22.5
3908	22.317
3909	22.497
3910	22.31
3911	22.495
3912	22.312
3913	22.492
3914	22.299
3915	22.49
3916	22.3
3917	22.487
3918	22.3
3919	22.485
3920	22.307
3921	22.483
3922	22.293
3923	22.48
3924	22.296
3925	22.478
3926	22.293
3927	22.476
3928	22.303
3929	22.474
3930	22.289
3931	22.472
3932	22.292
3933	22.47
3934	22.277
3935	22.468
3936	22.279
3937	22.466
3938	22.281
3939	22.465
3940	22.276
3941	22.464
3942	22.278
3943	22.463
3944	22.284
3945	22.462
3946	22.275
3947	22.461
3948	22.273
3949	22.46
3950	22.271
3951	22.46
3952	22.283
3953	22.46
3954	22.269
3955	22.46
3956	22.276
3957	22.461
3958	22.272
3959	22.462
3960	22.283
3961	22.463
3962	22.273
3963	22.465
3964	22.278
3965	22.467
3966	22.28
3967	22.47
3968	22.292
3969	22.473
3970	22.284
3971	22.476
3972	22.293
3973	22.48
3974	22.293
3975	22.485
3976	22.306
3977	22.49
3978	22.304
3979	22.496
3980	22.311
3981	22.503
3982	22.317
3983	22.51
3984	22.32
3985	22.518
3986	22.328
3987	22.527
3988	22.337
3989	22.537
3990	22.346
3991	22.547
3992	22.358
3993	22.558
3994	22.366
3995	22.571
3996	22.387
3997	22.584
3998	22.398
3999	22.598
4000	22.425
4001	22.613
4002	22.426
4003	22.629
4004	22.453
4005	22.647
4006	22.457
4007	22.665
4008	22.48
4009	22.685
4010	22.492
4011	22.705
4012	22.517
4013	22.727
4014	22.531
4015	22.75
4016	22.553
4017	22.774
4018	22.576
4019	22.799
4020	22.61
4021	22.825
4022	22.627
4023	22.853
4024	22.655
4025	22.881
4026	22.671
4027	22.911
4028	22.708
4029	22.942
4030	22.726
4031	22.974
4032	22.77
4033	23.007
4034	22.795
4035	23.04
4036	22.837
4037	23.075
4038	22.852
4039	23.11
4040	22.895
4041	23.146
4042	22.926
4043	23.183
4044	22.961
4045	23.22
4046	22.991
4047	23.257
4048	23.032
4049	23.295
4050	23.063
4051	23.332
4052	23.097
4053	23.37
4054	23.128
4055	23.406
4056	23.171
4057	23.443
4058	23.194
4059	23.478
4060	23.234
4061	23.512
4062	23.254
4063	23.545
4064	23.289
4065	23.576
4066	23.307
4067	23.605
4068	23.35
4069	23.632
4070	23.356
4071	23.655
4072	23.386
4073	23.676
4074	23.397
4075	23.693
4076	23.415
4077	23.706
4078	23.402
4079	23.714
4080	23.428
4081	23.717
4082	23.42
4083	23.714
4084	23.421
4085	23.705
4086	23.397
4087	23.689
4088	23.387
4089	23.666
4090	23.351
4091	23.635
4092	23.318
4093	23.595
4094	23.274
4095	23.545
4096	23.233
4097	23.485
4098	23.154
4099	23.415
4100	23.093
4101	23.332
4102	23.
4103	23.237
4104	22.913
4105	23.128
4106	22.796
4107	23.005
4108	22.685
4109	22.866
4110	22.538
4111	22.712
4112	22.417
4113	22.541
4114	22.204
4115	22.351
4116	22.046
4117	22.143
4118	21.831
4119	21.916
4120	21.626
4121	21.668
4122	21.363
4123	21.398
4124	21.126
4125	21.106
4126	20.822
4127	20.518
4128	19.954
4129	19.765
4130	21.927
4131	22.12
4132	21.491
4133	21.681
4134	21.053
4135	21.272
4136	20.647
4137	20.862
4138	20.274
4139	20.474
4140	20.105
4141	14.05
4142	13.704
4143	14.386
4144	19.677
4145	19.917
4146	19.601
4147	19.851
4148	19.584
4149	19.803
4150	19.589
4151	19.832
4152	19.573
4153	19.812
4154	19.572
4155	19.814
4156	19.583
4157	19.817
4158	19.595
4159	19.803
4160	19.599
4161	19.825
4162	19.611
4163	19.813
4164	19.624
4165	19.839
4166	19.628
4167	19.847
4168	19.638
4169	19.86
4170	19.649
4171	19.865
4172	19.652
4173	19.873
4174	19.659
4175	19.87
4176	19.668
4177	19.89
4178	19.669
4179	19.883
4180	19.675
4181	19.888
4182	19.682
4183	19.894
4184	19.682
4185	19.898
4186	19.686
4187	19.891
4188	19.691
4189	19.901
4190	19.69
4191	19.883
4192	19.693
4193	19.912
4194	19.697
4195	19.905
4196	19.696
4197	19.913
4198	19.697
4199	19.903
4200	19.699
4201	19.911
4202	19.698
4203	19.906
4204	19.699
4205	19.915
4206	19.7
4207	19.906
4208	19.698
4209	19.911
4210	19.699
4211	19.91
4212	19.7
4213	19.932
4214	19.698
4215	19.912
4216	19.697
4217	19.914
4218	19.698
4219	19.907
4220	19.696
4221	19.914
4222	19.696
4223	19.905
4224	19.696
4225	19.905
4226	19.695
4227	19.893
4228	19.694
4229	19.902
4230	19.695
4231	19.905
4232	19.694
4233	19.906
4234	19.694
4235	19.904
4236	19.694
4237	19.907
4238	19.694
4239	19.895
4240	19.694
4241	19.902
4242	19.695
4243	19.888
4244	19.695
4245	19.918
4246	19.696
4247	19.907
4248	19.698
4249	19.889
4250	19.699
4251	19.906
4252	19.701
4253	19.916
4254	19.703
4255	19.905
4256	19.705
4257	19.914
4258	19.708
4259	19.914
4260	19.711
4261	19.926
4262	19.714
4263	19.919
4264	19.717
4265	19.927
4266	19.722
4267	19.924
4268	19.726
4269	19.933
4270	19.731
4271	19.927
4272	19.737
4273	19.945
4274	19.742
4275	19.946
4276	19.748
4277	19.953
4278	19.755
4279	19.946
4280	19.761
4281	19.962
4282	19.769
4283	19.969
4284	19.778
4285	19.973
4286	19.785
4287	19.994
4288	19.795
4289	19.995
4290	19.804
4291	19.998
4292	19.813
4293	20.007
4294	19.824
4295	19.994
4296	19.835
4297	20.027
4298	19.846
4299	20.043
4300	19.858
4301	20.05
4302	19.87
4303	20.067
4304	19.882
4305	20.078
4306	19.895
4307	20.093
4308	19.909
4309	20.098
4310	19.922
4311	20.12
4312	19.936
4313	20.121
4314	19.95
4315	20.146
4316	19.964
4317	20.159
4318	19.978
4319	20.181
4320	19.993
4321	20.182
4322	20.007
4323	20.208
4324	20.021
4325	20.216
4326	20.035
4327	20.245
4328	20.049
4329	20.245
4330	20.062
4331	20.271
4332	20.076
4333	20.273
4334	20.088
4335	20.291
4336	20.1
4337	20.292
4338	20.111
4339	20.317
4340	20.121
4341	20.313
4342	20.13
4343	20.339
4344	20.138
4345	20.335
4346	20.144
4347	20.361
4348	20.149
4349	20.351
4350	20.152
4351	20.374
4352	20.152
4353	20.364
4354	20.151
4355	20.38
4356	20.148
4357	20.371
4358	20.141
4359	20.379
4360	20.132
4361	20.353
4362	20.12
4363	20.367
4364	20.104
4365	20.34
4366	20.085
4367	20.338
4368	20.061
4369	20.318
4370	20.033
4371	20.302
4372	20.001
4373	20.262
4374	19.965
4375	20.245
4376	19.922
4377	20.2
4378	19.875
4379	20.176
4380	19.821
4381	20.125
4382	19.761
4383	20.08
4384	19.695
4385	20.007
4386	19.622
4387	19.97
4388	19.541
4389	19.88
4390	19.453
4391	19.813
4392	19.358
4393	19.723
4394	19.253
4395	19.633
4396	19.141
4397	19.53
4398	19.019
4399	19.422
4400	18.888
4401	19.292
4402	18.748
4403	19.19
4404	18.598
4405	19.036
4406	18.437
4407	18.894
4408	18.266
4409	18.733
4410	18.085
4411	18.576
4412	17.892
4413	18.382
4414	17.689
4415	18.201
4416	17.475
4417	18.002
4418	17.249
4419	17.82
4420	17.012
4421	17.57
4422	16.763
4423	17.371
4424	16.503
4425	17.07
4426	16.233
4427	16.828
4428	15.951
4429	16.532
4430	15.658
4431	16.288
4432	15.356
4433	15.96
4434	15.043
4435	15.705
4436	14.721
4437	15.353
4438	14.39
4439	15.053
4440	14.707
4441	54.309
4442	54.192
4443	49.974
4444	13.351
4445	14.008
4446	12.993
4447	13.663
4448	12.63
4449	13.293
4450	12.265
4451	12.928
4452	11.899
4453	12.557
4454	11.533
4455	12.195
4456	11.169
4457	11.803
4458	10.809
4459	11.43
4460	10.457
4461	11.057
4462	10.112
4463	10.69
4464	9.7799
4465	10.309
4466	9.4619
4467	9.9984
4468	9.1606
4469	9.6402
4470	8.8795
4471	9.3159
4472	8.6231
4473	8.9934
4474	8.3944
4475	8.7457
4476	8.9241
4477	8.5278
4478	10.146
4479	9.5539
4480	11.465
4481	10.679
4482	12.882
4483	11.821
4484	14.387
4485	13.119
4486	15.981
4487	14.479
4488	17.664
4489	15.94
4490	19.452
4491	17.492
4492	21.397
4493	19.213
4494	23.662
4495	21.166
4496	26.54
4497	23.573
4498	32.784
4499	26.798
4500	32.962
4501	9.9076
4502	10.321
4503	11.028
4504	9.4707
4505	10.519
4506	9.0372
4507	10.172
4508	8.6111
4509	9.7262
4510	8.1964
4511	9.3867
4512	7.7908
4513	8.9289
4514	7.4
4515	8.5309
4516	7.0296
4517	8.1186
4518	6.6772
4519	7.8033
4520	6.3457
4521	7.4364
4522	6.04
4523	7.1147
4524	5.7635
4525	6.7751
4526	5.5145
4527	6.5019
4528	5.3006
4529	6.1993
4530	5.1273
4531	5.9991
4532	4.9939
4533	5.8013
4534	5.1143
4535	5.6445
4536	6.4738
4537	6.2558
4538	7.9273
4539	7.5283
4540	9.4694
4541	8.8144
4542	11.102
4543	10.199
4544	12.814
4545	11.649
4546	14.602
4547	13.182
4548	16.464
4549	14.81
4550	18.417
4551	16.541
4552	20.505
4553	18.395
4554	22.903
4555	20.549
4556	25.86
4557	23.053
4558	32.429
4559	26.593
4560	32.864
4561	16.727
4562	16.585
4563	16.765
4564	16.815
4565	16.891
4566	16.866
4567	16.962
4568	16.864
4569	17.024
4570	16.803
4571	17.044
4572	16.729
4573	17.012
4574	16.61
4575	16.966
4576	16.438
4577	16.846
4578	16.262
4579	16.698
4580	16.056
4581	16.536
4582	15.796
4583	16.358
4584	15.527
4585	16.123
4586	15.261
4587	15.907
4588	14.97
4589	15.656
4590	14.639
4591	15.409
4592	14.288
4593	15.089
4594	13.92
4595	14.762
4596	13.542
4597	14.418
4598	13.152
4599	14.119
4600	12.749
4601	13.674
4602	12.335
4603	13.42
4604	11.915
4605	12.946
4606	11.496
4607	12.557
4608	11.094
4609	12.201
4610	10.706
4611	11.809
4612	11.532
4613	-0.93727
4614	-0.75314
4615	-0.77675
4616	16.426
4617	16.63
4618	16.341
4619	16.493
4620	16.376
4621	16.456
4622	16.374
4623	16.47
4624	16.349
4625	16.406
4626	16.372
4627	16.393
4628	16.313
4629	16.378
4630	16.251
4631	16.271
4632	16.248
4633	16.238
4634	16.116
4635	16.18
4636	16.01
4637	16.011
4638	15.995
4639	15.964
4640	15.803
4641	15.875
4642	15.677
4643	15.649
4644	15.627
4645	15.6
4646	15.362
4647	15.429
4648	15.213
4649	15.167
4650	15.013
4651	15.084
4652	14.747
4653	14.758
4654	14.679
4655	14.615
4656	14.397
4657	14.484
4658	14.152
4659	14.126
4660	14.054
4661	14.008
4662	13.674
4663	13.782
4664	13.417
4665	13.389
4666	13.288
4667	13.261
4668	12.868
4669	12.972
4670	12.581
4671	12.577
4672	12.426
4673	12.416
4674	11.985
4675	12.119
4676	11.762
4677	11.694
4678	11.576
4679	11.621
4680	11.099
4681	11.179
4682	10.752
4683	10.813
4684	10.347
4685	10.547
4686	9.9287
4687	10.085
4688	9.7855
4689	9.7414
4690	9.3683
4691	9.5982
4692	9.086
4693	9.1027
4694	8.9693
4695	9.0045
4696	8.235
4697	8.5791
4698	8.1071
4699	8.0594
4700	8.0797
4701	8.1755
4702	7.5817
4703	7.6352
4704	7.2406
4705	7.4148
4706	6.9529
4707	7.084
4708	6.4482
4709	6.7404
4710	6.3329
4711	6.0939
4712	5.6089
4713	6.2441
4714	4.8232
4715	5.0812
4716	5.3783
4717	4.9659
4718	4.1784
4719	5.0912
4720	3.1837
4721	3.5043
4722	3.4097
4723	3.4461
4724	1.4813
4725	2.8907
4726	1.595
4727	1.2622
4728	3.704
4729	2.9087
4730	2.3783
4731	3.0779
4732	1.0659
4733	1.2389
4734	0.84419
4735	1.3282
4736	0.30401
4737	0.26622
4738	-0.2386
4739	-0.13492
4740	-1.4694
4741	-0.93734
4742	-0.36251
4743	-0.85237
4744	-0.34299
4745	-0.34668
4746	-0.81118
4747	-0.45519
4748	-0.21525
4749	-0.57555
4750	-0.61431
4751	-0.65245
4752	-0.62876
4753	-0.66903
4754	-0.68161
4755	-2.2355e-002
4756	-3.1032e-003
4757	-3.6907e-003
4758	-0.52367
4759	-0.31227
4760	-0.35395
4761	-1.6886
4762	-0.66714
4763	-2.1536
4764	-1.3429
4765	0.89523
4766	-1.1235
4767	1.7278
4768	1.0434
4769	-9.9519e-002
4770	-0.27522
4771	3.3359
4772	1.906
4773	4.0968
4774	3.3024
4775	4.2869
4776	3.7397
4777	4.4398
4778	4.1167
4779	4.3664
4780	4.2034
4781	4.2412
4782	4.1609
4783	4.0951
4784	4.1041
4785	3.8457
4786	3.9406
4787	3.5852
4788	3.7092
4789	3.338
4790	3.5031
4791	3.0342
4792	3.2532
4793	2.7396
4794	2.9682
4795	2.4737
4796	2.7118
4797	2.1738
4798	2.4619
4799	1.8936
4800	2.173
4801	1.6512
4802	1.9464
4803	1.3851
4804	1.6976
4805	1.1281
4806	1.4544
4807	0.88925
4808	1.2119
4809	0.62494
4810	0.97215
4811	0.37638
4812	0.73041
4813	0.15951
4814	0.50554
4815	-6.5891e-002
4816	0.32576
4817	-0.27066
4818	0.10159
4819	-0.26674
4820	-5.9609e-002
4821	-0.26347
4822	-0.22824
4823	-0.25648
4824	-0.24482
4825	-0.25092
4826	-0.2465
4827	-0.24984
4828	-0.24631
4829	-0.24266
4830	-0.24529
4831	-0.2373
4832	-0.24133
4833	-0.23604
4834	-0.24042
4835	-0.22921
4836	-0.23865
4837	-0.22425
4838	-0.23331
4839	-0.22333
4840	-0.23151
4841	-0.21647
4842	-0.22939
4843	-0.21175
4844	-0.22322
4845	-0.21101
4846	-0.22176
4847	-0.20438
4848	-0.21868
4849	-0.19984
4850	-0.2129
4851	-0.19919
4852	-0.21074
4853	-0.19317
4854	-0.20843
4855	-0.18859
4856	-0.20236
4857	-0.18779
4858	-0.20081
4859	-0.18233
4860	-0.1986
4861	-0.1782
4862	-0.19319
4863	-0.17764
4864	-0.191
4865	-0.17292
4866	-0.18984
4867	-0.16933
4868	-0.1844
4869	-0.16618
4870	-0.18287
4871	-0.16187
4872	-0.17829
4873	-0.16132
4874	-0.17646
4875	-0.15761
4876	-0.17414
4877	-0.15265
4878	-0.16989
4879	-0.15246
4880	-0.16701
4881	-0.14895
4882	-0.16542
4883	-0.1441
4884	-0.16104
4885	-0.14413
4886	-0.15884
4887	-0.14123
4888	-0.1571
4889	-0.13678
4890	-0.15374
4891	-0.13614
4892	-0.15048
4893	-0.13337
4894	-0.14997
4895	-0.12962
4896	-0.1456
4897	-0.12899
4898	-0.14442
4899	-0.12635
4900	-0.14221
4901	-0.12284
4902	-0.13995
4903	-0.12225
4904	-0.13754
4905	-0.11972
4906	-0.13624
4907	-0.11638
4908	-0.13264
4909	-0.11622
4910	-0.13162
4911	-0.11365
4912	-0.13023
4913	-0.10998
4914	-0.12607
4915	-0.1092
4916	-0.12442
4917	-0.10799
4918	-0.12383
4919	-0.10609
4920	-0.12071
4921	-0.10329
4922	-0.11906
4923	-0.10137
4924	-0.11578
4925	-0.10083
4926	-0.11552
4927	-9.8338e-002
4928	-0.11392
4929	-9.6511e-002
4930	-0.11151
4931	-9.6019e-002
4932	-0.11022
4933	-9.3381e-002
4934	-0.1088
4935	-9.1749e-002
4936	-0.106
4937	-9.1562e-002
4938	-0.10547
4939	-8.8813e-002
4940	-0.10312
4941	-8.7022e-002
4942	-0.10066
4943	-8.7011e-002
4944	-9.9112e-002
4945	-8.4653e-002
4946	-9.7807e-002
4947	-8.2651e-002
4948	-9.41e-002
4949	-8.2467e-002
4950	-9.3361e-002
4951	-8.0709e-002
4952	-9.2437e-002
4953	-7.8897e-002
4954	-8.9491e-002
4955	-7.8429e-002
4956	-8.7845e-002
4957	-7.6737e-002
4958	-8.6706e-002
4959	-7.5231e-002
4960	-8.3902e-002
4961	-7.4751e-002
4962	-8.2449e-002
4963	-7.3131e-002
4964	-8.0556e-002
4965	-7.1931e-002
4966	-7.8019e-002
4967	-7.0646e-002
4968	-7.6158e-002
4969	-6.8882e-002
4970	-7.3339e-002
4971	-6.8642e-002
4972	-7.1303e-002
4973	-6.7604e-002
4974	-6.8506e-002
4975	-6.5743e-002
4976	-6.563e-002
4977	-6.5569e-002
4978	-6.2086e-002
4979	-6.1999e-002
4980	-5.7676e-002
4981	-5.3854e-002
4982	-4.979e-002
4983	-4.924e-002
4984	-3.5339e-002
4985	-2.1528e-002
4986	3.2292
4987	3.3582
4988	0.44464
4989	5.2728e-003
4990	1.1602
4991	0.77191
4992	1.781
4993	1.4013
4994	2.3201
4995	1.9717
4996	2.7927
4997	2.4674
4998	2.9342
4999	5.2585
5000	4.5971
5001	4.9178
5002	4.2683
5003	4.5524
5004	3.9482
5005	4.122
5006	3.5538
5007	3.6265
5008	3.1528
5009	3.5167
5010	2.8156
5011	3.8899
5012	3.2405
5013	4.2448
5014	3.6699
5015	4.5558
5016	4.0563
5017	4.8057
5018	4.4096
5019	4.9885
5020	4.6287
5021	5.1036
5022	4.8078
5023	5.156
5024	4.9291
5025	5.1542
5026	4.9545
5027	5.1072
5028	4.9433
5029	5.0248
5030	4.8755
5031	4.9162
5032	4.7981
5033	4.7886
5034	4.6678
5035	4.6491
5036	4.5566
5037	4.5033
5038	4.4076
5039	4.3555
5040	4.2736
5041	4.2096
5042	4.1044
5043	4.0677
5044	3.9527
5045	3.932
5046	3.8263
5047	3.8039
5048	3.6863
5049	3.6842
5050	3.5518
5051	3.5735
5052	3.4381
5053	3.4726
5054	3.3365
5055	3.3814
5056	3.2192
5057	3.2996
5058	3.1286
5059	3.2273
5060	3.0409
5061	3.1643
5062	2.9684
5063	3.11
5064	2.893
5065	3.0641
5066	2.8544
5067	3.0262
5068	2.7872
5069	2.9955
5070	2.7582
5071	2.9719
5072	2.744
5073	2.9545
5074	2.6914
5075	2.9429
5076	2.7025
5077	2.9364
5078	2.6559
5079	2.9342
5080	2.6609
5081	2.9358
5082	2.6562
5083	2.9405
5084	2.6732
5085	2.9477
5086	2.666
5087	2.9567
5088	2.6893
5089	2.9667
5090	2.6734
5091	2.9772
5092	2.6846
5093	2.9877
5094	2.6956
5095	2.9978
5096	2.6992
5097	3.007
5098	2.6938
5099	3.0152
5100	2.7158
5101	3.0225
5102	2.7191
5103	3.0289
5104	2.7211
5105	3.0341
5106	2.7253
5107	3.0387
5108	2.7488
5109	3.0426
5110	2.7309
5111	3.0456
5112	2.7333
5113	3.048
5114	2.7357
5115	3.05
5116	2.7594
5117	3.051
5118	2.7142
5119	3.0511
5120	2.7342
5121	3.0501
5122	2.712
5123	3.0476
5124	2.7535
5125	3.0441
5126	2.7343
5127	3.0386
5128	2.7031
5129	3.0312
5130	2.7241
5131	3.0222
5132	2.7224
5133	3.0113
5134	2.6717
5135	2.9983
5136	2.6894
5137	2.9838
5138	2.669
5139	2.9678
5140	2.6665
5141	2.9507
5142	2.643
5143	2.9326
5144	2.6376
5145	2.9136
5146	2.6011
5147	2.8939
5148	2.5973
5149	2.8734
5150	2.5741
5151	2.8524
5152	2.5748
5153	2.8307
5154	2.533
5155	2.808
5156	2.5243
5157	2.7846
5158	2.4924
5159	2.7606
5160	2.5051
5161	2.7353
5162	2.4117
5163	2.7087
5164	2.4247
5165	2.6816
5166	2.3976
5167	2.6539
5168	2.3933
5169	2.6259
5170	2.3388
5171	2.5977
5172	2.3171
5173	2.5696
5174	2.2895
5175	2.5421
5176	2.2794
5177	2.5153
5178	2.2268
5179	2.4893
5180	2.2284
5181	2.4644
5182	2.1802
5183	2.4406
5184	2.1936
5185	2.4183
5186	2.1504
5187	2.3973
5188	2.1274
5189	2.378
5190	2.1164
5191	2.3604
5192	2.0853
5193	2.345
5194	2.1099
5195	2.3323
5196	2.0791
5197	2.3227
5198	2.0853
5199	2.3167
5200	2.0664
5201	2.3146
5202	2.0665
5203	2.3173
5204	2.0759
5205	2.3256
5206	2.1074
5207	2.3397
5208	2.0766
5209	2.3602
5210	2.1212
5211	2.3885
5212	2.1381
5213	2.4248
5214	2.1797
5215	2.4709
5216	2.2393
5217	2.5284
5218	2.2759
5219	2.5988
5220	2.3573
5221	2.6851
5222	2.444
5223	2.7896
5224	2.5498
5225	2.9115
5226	2.6823
5227	3.0481
5228	2.8171
5229	3.1976
5230	2.9854
5231	3.0631
5232	0.42787
5233	0.54412
5234	0.83692
5235	0.23023
5236	2.4207
5237	2.0494
5238	1.85
5239	2.4926
5240	3.5712
5241	3.8936
5242	3.9286
5243	3.5003
5244	7.3216
5245	7.4714
5246	7.3297
5247	7.18
5248	7.5982
5249	14.898
5250	15.006
5251	15.082
5252	15.205
5253	15.849
5254	15.734
5255	15.665
5256	15.532
5257	16.634
5258	16.777
5259	16.703
5260	16.833
5261	16.409
5262	16.553
5263	16.514
5264	0.10084
5265	-0.23491
5266	-3.2824e-002
5267	-0.17033
5268	0.20219
5269	0.33786
5270	-3.6627e-002
5271	8.0654e-002
5272	0.95913
5273	0.34337
5274	1.0566
5275	3.2802
5276	3.6193
5277	3.1681
5278	5.4305
5279	5.3427
5280	5.0949
5281	5.0366
5282	5.871
5283	5.7285
5284	5.4663
5285	5.6162
5286	6.3353
5287	6.1619
5288	6.0092
5289	6.1641
5290	6.5533
5291	6.7453
5292	6.7686
5293	6.5781
5294	7.2336
5295	7.0948
5296	7.4175
5297	8.1985
5298	8.2435
5299	8.0093
5300	8.3783
5301	9.0496
5302	8.8594
5303	8.9038
5304	8.7191
5305	9.1874
5306	9.3998
5307	9.2223
5308	10.252
5309	10.323
5310	10.449
5311	10.134
5312	10.494
5313	11.147
5314	10.927
5315	11.068
5316	10.83
5317	11.223
5318	11.365
5319	11.442
5320	12.17
5321	12.239
5322	12.026
5323	12.371
5324	13.158
5325	12.933
5326	13.058
5327	12.939
5328	12.763
5329	13.314
5330	13.366
5331	13.475
5332	13.566
5333	14.713
5334	14.788
5335	14.599
5336	15.359
5337	15.229
5338	15.485
5339	15.352
5340	16.142
5341	16.018
5342	15.921
5343	16.053
5344	16.302
5345	16.306
5346	17.367
5347	17.205
5348	17.197
5349	17.377
5350	17.804
5351	17.851
5352	17.624
5353	17.593
5354	-0.51741
5355	-0.58693
5356	-0.43693
5357	-0.4562
5358	0.72657
5359	0.27935
5360	-0.40224
5361	-0.58327
5362	-0.41409
5363	-6.4283e-002
5364	0.98223
5365	0.92805
5366	2.2842
5367	2.2346
5368	1.6161
5369	1.7135
5370	2.877
5371	3.3315
5372	3.3848
5373	2.9489
5374	2.8228
5375	4.2442
5376	4.2094
5377	3.8383
5378	4.5691
5379	4.2792
5380	4.5993
5381	5.6406
5382	5.5565
5383	5.2798
5384	6.0195
5385	6.2765
5386	6.4047
5387	5.911
5388	6.9776
5389	7.1169
5390	6.9672
5391	6.7767
5392	7.5795
5393	7.4176
5394	7.7092
5395	8.3558
5396	8.1876
5397	8.0252
5398	8.6758
5399	8.9972
5400	8.8116
5401	8.5046
5402	8.5356
5403	9.3333
5404	9.463
5405	9.5457
5406	9.6664
5407	9.1316
5408	10.113
5409	10.347
5410	10.004
5411	11.002
5412	10.77
5413	10.686
5414	11.299
5415	11.617
5416	11.371
5417	11.518
5418	11.07
5419	11.971
5420	11.803
5421	11.827
5422	11.671
5423	12.343
5424	12.146
5425	13.089
5426	13.465
5427	13.235
5428	12.866
5429	12.714
5430	13.826
5431	13.948
5432	14.177
5433	14.062
5434	13.6
5435	13.716
5436	14.82
5437	14.628
5438	14.515
5439	15.099
5440	15.36
5441	15.216
5442	15.298
5443	14.933
5444	15.491
5445	15.627
5446	15.425
5447	16.178
5448	16.446
5449	16.341
5450	16.06
5451	15.904
5452	16.696
5453	16.861
5454	16.927
5455	16.611
5456	17.348
5457	17.322
5458	17.143
5459	17.178
5460	17.555
5461	17.776
5462	17.759
5463	17.565
5464	17.538
5465	18.003
5466	18.05
5467	18.198
5468	18.25
5469	17.984
5470	17.867
5471	18.167
5472	-0.54017
5473	-3.7332e-003
5474	-0.34742
5475	-0.68551
5476	-0.74845
5477	-0.7021
5478	-0.54497
5479	-0.68426
5480	-0.75384
5481	-0.6236
5482	-0.71191
5483	-0.63586
5484	-0.52989
5485	-0.48274
5486	-0.44012
5487	-0.41841
5488	-0.30604
5489	-0.30233
5490	-0.14928
5491	-0.21918
5492	0.63975
5493	0.44044
5494	1.1538
5495	1.1536
5496	2.9106
5497	2.6104
5498	2.3731
5499	2.7984
5500	3.3539
5501	3.0567
5502	3.4434
5503	3.693
5504	3.7063
5505	5.1307
5506	4.8554
5507	4.7688
5508	5.4504
5509	5.2183
5510	5.7544
5511	5.5541
5512	6.0634
5513	5.8841
5514	6.3822
5515	6.2123
5516	6.5482
5517	6.7148
5518	7.351
5519	7.2105
5520	7.0456
5521	7.6282
5522	7.5048
5523	7.5349
5524	7.8693
5525	7.7842
5526	7.6685
5527	8.1291
5528	8.027
5529	7.8949
5530	8.3237
5531	8.4445
5532	8.9499
5533	8.7639
5534	9.0765
5535	9.549
5536	9.5547
5537	9.3772
5538	9.6481
5539	10.183
5540	10.098
5541	9.994
5542	9.9088
5543	10.448
5544	10.381
5545	10.642
5546	10.708
5547	11.286
5548	11.221
5549	10.991
5550	11.575
5551	11.511
5552	11.794
5553	11.859
5554	11.651
5555	12.369
5556	12.149
5557	12.459
5558	13.266
5559	13.21
5560	13.033
5561	13.447
5562	13.489
5563	13.905
5564	13.714
5565	13.806
5566	13.939
5567	14.356
5568	14.42
5569	14.203
5570	14.166
5571	14.861
5572	14.692
5573	14.972
5574	15.347
5575	15.434
5576	15.493
5577	15.247
5578	15.977
5579	15.826
5580	15.894
5581	15.728
5582	15.738
5583	16.216
5584	16.091
5585	16.154
5586	16.411
5587	16.325
5588	16.583
5589	16.481
5590	16.743
5591	16.628
5592	16.765
5593	16.874
5594	16.895
5595	17.032
5596	17.208
5597	17.047
5598	17.64
5599	17.425
5600	17.41
5601	17.898
5602	17.597
5603	17.671
5604	18.198
5605	17.923
5606	18.24
5607	0.26108
5608	-0.15743
5609	5.4735
5610	4.9265
5611	6.5122
5612	5.3489
5613	1.1398
5614	0.9407
5615	0.63962
5616	0.84199
5617	1.3378
5618	1.451
5619	1.6132
5620	1.2318
5621	1.139
5622	0.9304
5623	1.4028
5624	1.5147
5625	1.0401
5626	1.0464
5627	0.98126
5628	0.75638
5629	1.2429
5630	1.3366
5631	0.85537
5632	0.96973
5633	0.92771
5634	0.70824
5635	1.2028
5636	1.2127
5637	0.73221
5638	0.86149
5639	0.82032
5640	0.54877
5641	1.0963
5642	1.125
5643	0.63177
5644	0.77316
5645	0.7499
5646	0.47969
5647	1.0166
5648	1.0693
5649	0.53413
5650	0.75114
5651	0.72235
5652	0.46289
5653	1.0225
5654	1.0248
5655	0.48939
5656	0.71313
5657	0.44518
5658	1.0088
5659	0.71373
5660	0.98424
5661	0.42719
5662	0.71607
5663	0.42186
5664	1.0089
5665	0.70916
5666	0.69837
5667	0.70857
5668	0.376
5669	0.99017
